index,total,onset,offset,precision,recall,f1,der,work_dir
6945,9801,0.71,0.15,0.3783175152563984,0.5540048650613636,0.4496078790225698,1.3563815357320823,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p71_offset_0p15
4580,9801,0.47,0.26,0.3611261894167196,0.5953572642074936,0.4495615671137056,1.4578982879778017,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p47_offset_0p26
7144,9801,0.73,0.16,0.38545746748947207,0.5392197462619905,0.4495542330306154,1.3204690557368415,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p73_offset_0p16
9725,9801,0.99,0.23,0.4502570991049921,0.44883031356759073,0.44954257423448407,1.0991705487857812,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p99_offset_0p23
8629,9801,0.88,0.16,0.39811526084446475,0.5161157288064925,0.44950029112046436,1.2641662934094957,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p88_offset_0p16
8331,9801,0.85,0.15,0.3951098881341264,0.5210907703098792,0.4494389172662773,1.2766686981598552,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p85_offset_0p15
6449,9801,0.66,0.14,0.3695894491906043,0.5731839653550553,0.4494033089436497,1.4044987582885065,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p66_offset_0p14
8430,9801,0.86,0.15,0.39660775075126126,0.5183316781971921,0.4493726131557868,1.2702492725579222,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p86_offset_0p15
7243,9801,0.74,0.16,0.3854632313159708,0.5384994511885806,0.4493076234515666,1.3200200800823187,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p74_offset_0p16
6747,9801,0.69,0.15,0.3775859557080158,0.5546347203284779,0.4492976530717457,1.3596271428732125,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p69_offset_0p15
5361,9801,0.55,0.15,0.3641018455480524,0.5865165712179056,0.4492901931175851,1.4378254082399506,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p55_offset_0p15
4776,9801,0.49,0.24,0.36329802612017115,0.5884979699171937,0.44925625183708195,1.4428806562540581,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p49_offset_0p24
4383,9801,0.45,0.27,0.35841409495221493,0.6016476584004117,0.44921902203201225,1.4753430706784014,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p45_offset_0p27
8529,9801,0.87,0.15,0.3965370810479682,0.5180424486585331,0.4492185398374686,1.2703312574835146,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p87_offset_0p15
6846,9801,0.7,0.15,0.3776944841484293,0.5541308361147865,0.4492090003263544,1.3588787266146416,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p70_offset_0p15
5755,9801,0.59,0.13,0.3655362808310304,0.5822560671697811,0.4491188765840557,1.4283696060065605,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p59_offset_0p13
5953,9801,0.61,0.13,0.36570624790370054,0.5817192526407126,0.44908726880231814,1.4272350365988147,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p61_offset_0p13
5657,9801,0.58,0.14,0.36411070936718426,0.5857780844423689,0.4490800928446878,1.4372349745024957,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p58_offset_0p14
5854,9801,0.6,0.13,0.3654849111241467,0.5817192526407126,0.448920343647002,1.428198344654401,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p60_offset_0p13
5063,9801,0.52,0.14,0.35884909295089457,0.5990699497845294,0.44883899056946164,1.4712803708243987,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p14
5558,9801,0.57,0.14,0.3637270632284892,0.5859505832748766,0.44883879416621775,1.439061124993533,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p57_offset_0p14
7836,9801,0.8,0.15,0.38700912234356694,0.5341091228548109,0.4488133938270117,1.3118761552193985,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p80_offset_0p15
7440,9801,0.76,0.15,0.3853015306122448,0.5372171621955415,0.44875100413436664,1.3198429351409582,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p76_offset_0p15
4964,9801,0.51,0.14,0.3584600517290249,0.59975123829175,0.44872537433355925,1.4736302348549486,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p14
9326,9801,0.95,0.2,0.4173195202161828,0.4852042033013336,0.44870883734649636,1.1922599561185028,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p95_offset_0p20
8729,9801,0.89,0.17,0.40113853898398105,0.5089953780331289,0.44867608705976847,1.2508860248143119,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p89_offset_0p17
9425,9801,0.96,0.2,0.4175485831769014,0.4845856261485317,0.44857636377077065,1.1913778327018163,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p96_offset_0p20
7539,9801,0.77,0.15,0.38525340013935644,0.53671327798185,0.4485424910666114,1.3197169640875355,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p77_offset_0p15
7737,9801,0.79,0.15,0.3864586446419191,0.5343001542522957,0.4485103236423883,1.3139542329971576,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p79_offset_0p15
7341,9801,0.75,0.15,0.38420992953539884,0.5385791982754594,0.44848269140218844,1.3246252557527318,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p75_offset_0p15
7936,9801,0.81,0.16,0.38823702908801183,0.5308066434880915,0.4484635506174628,1.3056098363178081,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p81_offset_0p16
7638,9801,0.78,0.15,0.38623084750846204,0.5343687195556676,0.44838101346102394,1.3148100506938645,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p78_offset_0p15
5162,9801,0.53,0.14,0.3586372824081278,0.5976905445193633,0.44828584209692973,1.4711788974358353,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p14
3299,9801,0.34,0.32,0.35236407380086304,0.6158868038341261,0.44826477974233536,1.516096988759781,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p34_offset_0p32
4865,9801,0.5,0.14,0.3555857614181203,0.6061642616001445,0.4482316097671601,1.4923636421515687,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p14
7143,9801,0.73,0.15,0.3833217558839166,0.5395894787138485,0.4482259586475306,1.3284882840769972,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p73_offset_0p15
8628,9801,0.88,0.15,0.3958754581460495,0.5162335191515048,0.4481135171149189,1.2715630765445027,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p88_offset_0p15
3692,9801,0.38,0.29,0.35211463279300925,0.6160117893493072,0.44809595119388274,1.5174401810521192,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p38_offset_0p29
8033,9801,0.82,0.14,0.38675686470832044,0.5323939528618392,0.4480374973561881,1.3117718956475362,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p82_offset_0p14
4284,9801,0.44,0.27,0.3560218539141827,0.6040690221188719,0.4480029516278497,1.4885808944386436,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p44_offset_0p27
7242,9801,0.74,0.15,0.383324613097748,0.5388691836404386,0.44797920363351545,1.3280393084224742,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p74_offset_0p15
6052,9801,0.62,0.13,0.3651167326621713,0.5794071132356318,0.4479531839976527,1.428095003930223,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p62_offset_0p13
8828,9801,0.9,0.17,0.4014920807435169,0.506412371222941,0.4478897668057001,1.2485011852912826,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p90_offset_0p17
4678,9801,0.48,0.25,0.36011408769945524,0.592178347624058,0.44787033373327706,1.4600620260718886,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p48_offset_0p25
6151,9801,0.63,0.13,0.3664348720659157,0.5753894443281967,0.4477326689285703,1.4194577023214794,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p63_offset_0p13
3202,9801,0.33,0.34,0.35208772317727033,0.6135905293717143,0.44743203417779,1.5155395446181996,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p34
4481,9801,0.46,0.26,0.35748908867748125,0.5978379454719922,0.4474290680863551,1.4766491237401653,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p46_offset_0p26
4579,9801,0.47,0.25,0.3582663172578539,0.5956758968720337,0.4474287995447803,1.471310500136353,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p47_offset_0p25
3298,9801,0.34,0.31,0.35022368514785923,0.619310971238452,0.4474257194849727,1.5297078350393942,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p34_offset_0p31
6250,9801,0.64,0.13,0.366242412223544,0.5747669991230485,0.4474005247706923,1.4198282054197817,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p64_offset_0p13
8929,9801,0.91,0.19,0.40423133614088785,0.500731558367598,0.4473363231025714,1.2372621220055147,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p91_offset_0p19
8132,9801,0.83,0.14,0.3863423675458311,0.5311019418675004,0.44730166076344696,1.3124885820207686,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p83_offset_0p14
3203,9801,0.33,0.35,0.35204451071396664,0.6132126162114458,0.4472966413113492,1.515435803750675,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p35
4185,9801,0.43,0.27,0.3544144687525726,0.6061004757867408,0.44728253184997085,1.4979450193853894,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p43_offset_0p27
8728,9801,0.89,0.16,0.39889523809523786,0.5089953780331289,0.44726937122829186,1.2580219144876186,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p89_offset_0p16
3205,9801,0.33,0.37,0.35205964692764063,0.6129754942285321,0.44724575690548707,1.5151616314579308,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p37
3204,9801,0.33,0.36,0.3518988371697375,0.613086645158023,0.4471455404592822,1.516050838893857,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p36
3215,9801,0.33,0.47,0.35257136077167106,0.6110344136764014,0.4471397752501087,1.5110112853909936,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p47
3201,9801,0.33,0.33,0.35162826047277645,0.6138424714785602,0.4471277135746366,1.518029325438792,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p33
7935,9801,0.81,0.15,0.3860344443187875,0.5311763759399495,0.44712158337469743,1.3136290646579634,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p81_offset_0p15
5261,9801,0.54,0.14,0.35788626335216783,0.5956009070449371,0.44711117189484445,1.4730165928034158,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p54_offset_0p14
3214,9801,0.33,0.46,0.3524357401740378,0.6110344136764014,0.44703069419476976,1.511678190967938,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p46
3216,9801,0.33,0.48,0.35247873609667846,0.6107824715695558,0.44699782757874484,1.511255817435873,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p48
3208,9801,0.33,0.4,0.35210389632542005,0.6118445187008398,0.4469800159877813,1.5139927238230344,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p40
3209,9801,0.33,0.41,0.3521115192000887,0.6116568588815497,0.44693607034219,1.5137974686902287,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p41
5459,9801,0.56,0.14,0.35958069947367943,0.5902913827544649,0.4469178372023256,1.461027542325941,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p56_offset_0p14
6349,9801,0.65,0.13,0.36594789166304387,0.5738926118110547,0.44691581296387706,1.42045065062493,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p65_offset_0p13
3207,9801,0.33,0.39,0.3519773000434735,0.61194534000395,0.44690488551691,1.5147025188386387,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p39
3218,9801,0.33,0.5,0.3524981401819154,0.6102362240316044,0.4468670529248247,1.5107032787553125,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p50
3217,9801,0.33,0.49,0.3524170421046776,0.6103621950850272,0.4468356422646868,1.5112071629690038,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p49
3213,9801,0.33,0.45,0.35222759354359073,0.6109084426229784,0.4468295288316685,1.5125970386517285,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p45
3211,9801,0.33,0.43,0.3521012386464521,0.611278945721281,0.4468268653215393,1.5135307064594508,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p43
3219,9801,0.33,0.51,0.352476670762144,0.6101102529781816,0.4468160234963097,1.5107032787553125,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p51
3220,9801,0.33,0.52,0.3525050016272416,0.6099842819247587,0.4468049961012618,1.5104587467104331,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p52
3222,9801,0.33,0.54,0.3525050016272416,0.6099842819247587,0.4468049961012618,1.5104587467104331,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p54
3212,9801,0.33,0.44,0.3521583841645735,0.6109084426229786,0.44677383550676963,1.5129379015021667,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p44
3206,9801,0.33,0.38,0.3516880288044126,0.6123232531642184,0.4467722773050215,1.5164512934626264,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p38
3210,9801,0.33,0.42,0.35196197995981715,0.6114049167747039,0.4467483485152244,1.5143235830898183,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p42
3221,9801,0.33,0.53,0.35245786207693974,0.6098583108713359,0.44673333455680836,1.5105847177638558,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p53
3226,9801,0.33,0.58,0.3525354865527347,0.6095981658258935,0.44672584824320133,1.5099860884978664,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p58
3225,9801,0.33,0.57,0.3524877077095085,0.6097323398179127,0.44672350224057517,1.51033277565701,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p57
3228,9801,0.33,0.6,0.35252550377563857,0.609533883538338,0.4467005721187298,1.5099812719575882,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p60
3223,9801,0.33,0.55,0.3524065495994277,0.6098583108713356,0.44669211546093324,1.5108366598707013,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p55
3224,9801,0.33,0.56,0.3524134891708886,0.6097397498798789,0.4466658823564278,1.5107032787553125,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p56
4775,9801,0.49,0.23,0.3596126002694955,0.5893204867954253,0.4466638913478815,1.4601238704490576,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p49_offset_0p23
6548,9801,0.67,0.14,0.3680898318354955,0.5678497507381124,0.44665216248738204,1.406993889173839,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p67_offset_0p14
3230,9801,0.33,0.62,0.3525055228608289,0.6094079124849153,0.44665070043191135,1.5099738618956222,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p62
8928,9801,0.91,0.18,0.40266126536781566,0.5014064001209082,0.44664120450998335,1.2424184729050867,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p91_offset_0p18
3233,9801,0.33,0.65,0.3525323855134475,0.6092819414314925,0.4466384212540528,1.5097367399127088,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p65
3231,9801,0.33,0.63,0.35248134956861615,0.6094079124849153,0.44663129510748534,1.5100924228870791,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p63
3232,9801,0.33,0.64,0.3524825138251809,0.6092819414314925,0.4465983935468777,1.5099812719575885,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p64
3236,9801,0.33,0.68,0.35250786218134234,0.6091559703780696,0.4465848908583305,1.5097515600366413,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p68
3235,9801,0.33,0.67,0.3524836785709689,0.6091559703780696,0.4465654832285497,1.509870121028098,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p67
3234,9801,0.33,0.66,0.3524594982785748,0.6091559703780696,0.44654607728552426,1.5099886820195545,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p66
3229,9801,0.33,0.61,0.3524054671461204,0.6092819414314924,0.4465365466548724,1.5103591851178566,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p61
6448,9801,0.66,0.13,0.3656931330979287,0.5732627565439402,0.44653482840150804,1.4210805058920442,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p66_offset_0p13
3227,9801,0.33,0.59,0.35241963152841116,0.6092202526656251,0.4465313481543232,1.5102380306047116,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p59
3239,9801,0.33,0.71,0.3524839631261285,0.6088900454842938,0.44649423516363157,1.5096461444951124,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p71
8827,9801,0.9,0.16,0.3992334371221102,0.506412371222941,0.4464808420721214,1.2556370749645889,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p90_offset_0p16
3238,9801,0.33,0.7,0.3524363658198692,0.6088966182092579,0.4464578139871194,1.50988494115203,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p70
6647,9801,0.68,0.14,0.3683608084019847,0.5665781766946762,0.4464573592865977,1.4049502089037265,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p68_offset_0p14
3237,9801,0.33,0.69,0.3523919240618175,0.608778057217801,0.4463902849400092,1.510003502143487,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p69
3240,9801,0.33,0.72,0.3524225297121034,0.6086559616267863,0.4463820086578711,1.509751219173791,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p72
3495,9801,0.36,0.3,0.34818529670731296,0.6212200477329514,0.446252308966422,1.5417249844718446,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p36_offset_0p30
3252,9801,0.33,0.84,0.3523035931098094,0.608489709476516,0.44624189290632493,1.5101948744038227,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p84
3251,9801,0.33,0.83,0.35230925662888923,0.6083637384230932,0.44621255629698303,1.5100614932884335,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p83
3256,9801,0.33,0.88,0.35226756302088225,0.6082525874936024,0.44614921734385027,1.5101726442179242,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p88
3254,9801,0.33,0.86,0.352264783256157,0.6082451774316364,0.4461449945633679,1.5101800542798904,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p86
3263,9801,0.33,0.95,0.35229877355129213,0.608126349677949,0.44614028095270636,1.5099138255735742,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p95
3264,9801,0.33,0.96,0.3523271313369,0.6080003786245262,0.44612911122609167,1.5096692935286944,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p96
3242,9801,0.33,0.74,0.3522435058386298,0.6082084383444089,0.4461180466146139,1.5102535324543458,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p74
3250,9801,0.33,0.82,0.35221061145676863,0.6082377673696702,0.4460995524155788,1.5104394064487021,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p82
3249,9801,0.33,0.81,0.3521819554613664,0.6083213750988334,0.4460990495604054,1.5106501041506448,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p81
3247,9801,0.33,0.79,0.35221026116360676,0.6081954040454104,0.44608787694045793,1.5104055721057652,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p79
9526,9801,0.97,0.22,0.42889979961290403,0.4647030812623408,0.446084189517609,1.154070867965308,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p97_offset_0p22
3255,9801,0.33,0.87,0.35222030377552,0.6081266164401796,0.4460774269540633,1.5102986152713476,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p87
8231,9801,0.84,0.14,0.3864986557898793,0.5273244034281374,0.44606047316114134,1.3097140325188203,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p84_offset_0p14
3243,9801,0.33,0.75,0.3521977562135458,0.6080824672909858,0.4460474668343962,1.5103720934458025,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p75
3266,9801,0.33,0.98,0.3522715439123897,0.6078209217438322,0.44603623543405724,1.5097910853071683,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p98
3262,9801,0.33,0.94,0.35220160539136763,0.6080003786245262,0.4460284669159212,1.5102843286718766,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p94
3248,9801,0.33,0.8,0.35213470680098136,0.6081954040454104,0.4460272730435956,1.5107760752040678,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p80
3245,9801,0.33,0.77,0.35217206114601546,0.6080824672909858,0.44602685956855775,1.5104980644992252,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p77
5656,9801,0.58,0.13,0.36007808443776457,0.5858568756312539,0.44602267690075365,1.4553135546231755,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p58_offset_0p13
3259,9801,0.33,0.91,0.3521692283920146,0.6079862402262948,0.44599869935974507,1.5104311664597962,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p91
3265,9801,0.33,0.97,0.35222313875696676,0.6078209217438322,0.4459974321326205,1.5100282072900821,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p97
3246,9801,0.33,0.78,0.3521388215402966,0.6080694329919876,0.44599669402503667,1.510650104150645,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p78
3267,9801,0.33,0.99,0.352218601455654,0.6078209217438324,0.445993794669252,1.5100504374759802,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p99
3258,9801,0.33,0.9,0.3521642051136777,0.6079827871374187,0.4459937419645713,1.5104528927614804,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p90
3241,9801,0.33,0.73,0.35216052106358764,0.6079816459878759,0.44599048056747187,1.510469995184498,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p73
3260,9801,0.33,0.92,0.3521517223323804,0.6080003786245262,0.4459884643234789,1.5105288607167566,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p92
3244,9801,0.33,0.76,0.35212068225702614,0.6080824672909858,0.4459856507486521,1.5107500066060708,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p76
3253,9801,0.33,0.85,0.3520931838272523,0.6079932353247907,0.4459395939794799,1.510809909547005,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p85
3261,9801,0.33,0.93,0.3521286330564675,0.6078744075711032,0.44593605467769015,1.5105362707787224,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p93
3200,9801,0.33,0.32,0.3490728606992278,0.6171905745968046,0.44593321365845,1.5337040962778092,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p32
8727,9801,0.89,0.15,0.396615228309184,0.5091131683781412,0.4458776742565042,1.2654186976226256,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p89_offset_0p15
3257,9801,0.33,0.89,0.35205279288482905,0.6077487032799112,0.4458414145357864,1.5108024994850389,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p89
5062,9801,0.52,0.13,0.3549652041828733,0.5991487409734144,0.4458103903736617,1.4896108930519245,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p52_offset_0p13
5557,9801,0.57,0.13,0.3597041066482309,0.5860293744637616,0.445785576636779,1.4571397051142128,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p57_offset_0p13
4963,9801,0.51,0.13,0.35458893848532763,0.599830029480635,0.4457017317634584,1.4919607570824744,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p51_offset_0p13
3790,9801,0.39,0.28,0.3501701726751521,0.612799445976343,0.4456715635811412,1.5244058023215692,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p39_offset_0p28
5754,9801,0.59,0.12,0.3609439266503442,0.5822560671697811,0.44563569248777296,1.4486361254837081,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p59_offset_0p12
5952,9801,0.61,0.12,0.36110546046669945,0.5817192526407126,0.44560138415302086,1.4475015560759623,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p61_offset_0p12
9028,9801,0.92,0.19,0.4037054216432285,0.496921089612858,0.44548930216541116,1.2370580340788457,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p92_offset_0p19
5853,9801,0.6,0.12,0.3608896560918314,0.5817192526407126,0.4454370398637328,1.448464864131549,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p60_offset_0p12
8032,9801,0.82,0.13,0.38285507485747755,0.5324727440507241,0.445435805777802,1.3258490423065488,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p82_offset_0p13
7043,9801,0.72,0.14,0.37378392960402246,0.55083643371561,0.4453585816000698,1.3720032060670508,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p72_offset_0p14
5161,9801,0.53,0.13,0.35474912489006144,0.5977693357082483,0.4452578243899093,1.4895094196633614,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p53_offset_0p13
6944,9801,0.71,0.14,0.3700337778824543,0.5588196269244243,0.4452417068949675,1.392546194956152,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p71_offset_0p14
4864,9801,0.5,0.13,0.35176495399432445,0.6062430527890295,0.4452051716973546,1.5109461064859402,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p50_offset_0p13
3199,9801,0.33,0.31,0.34699431156703264,0.6206147420011306,0.44511734228799993,1.5473149425574222,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p33_offset_0p31
8826,9801,0.9,0.15,0.39693791337370976,0.5065301615679534,0.4450871723532987,1.263033858099596,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p90_offset_0p15
8429,9801,0.86,0.14,0.38732408347929187,0.5227276159478698,0.44495273155089304,1.3041319439190509,/Users/gmmrr/Documents/GitHub/osd/onset_offset/onset_0p86_offset_0p14
